f0x,f0y,f1x,f1y,f2x,f2y,f3x,f3y,roll,pitch,label
-7.19,67.93,-22.42,55.43,-35.43,45.33,-29.24,51.09,37.93,57.59,8
-7.19,67.93,-22.42,55.43,-35.43,45.33,-26.55,53.89,38.01,57.58,8
-7.01,67.29,-22.42,55.43,-35.43,45.33,-26.55,53.89,37.97,57.63,8
-7.01,67.29,-23.17,54.77,-35.43,45.33,-26.55,53.89,37.99,57.62,8
-7.01,67.29,-23.17,54.77,-34.49,46.45,-26.55,53.89,38.0,57.55,8
-7.01,67.29,-23.17,54.77,-34.49,46.45,-29.35,50.99,37.97,57.56,8
-5.51,68.39,-23.17,54.77,-34.49,46.45,-29.35,50.99,37.83,57.57,8
-5.51,68.39,-23.52,54.06,-34.49,46.45,-29.35,50.99,37.97,57.55,8
-5.51,68.39,-23.52,54.06,-35.06,45.89,-29.35,50.99,38.08,57.55,8
-5.51,68.39,-23.52,54.06,-35.06,45.89,-30.08,50.27,38.08,57.52,8
-7.11,68.52,-23.52,54.06,-35.06,45.89,-30.08,50.27,38.1,57.52,8
-7.11,68.52,-23.09,55.25,-35.06,45.89,-30.08,50.27,38.76,57.35,8
-7.11,68.52,-23.09,55.25,-34.19,46.89,-30.08,50.27,38.68,57.44,8
-7.11,68.52,-23.09,55.25,-34.19,46.89,-29.31,50.94,37.63,57.13,8
-6.65,67.88,-23.09,55.25,-34.19,46.89,-29.31,50.94,37.35,56.66,8
-6.65,67.88,-24.56,52.79,-34.19,46.89,-29.31,50.94,36.16,56.61,8
-6.65,67.88,-24.56,52.79,-34.85,45.63,-29.31,50.94,36.09,56.22,8
-6.65,67.88,-24.56,52.79,-34.85,45.63,-29.31,50.7,35.34,56.44,8
-5.69,67.12,-24.56,52.79,-34.85,45.63,-29.31,50.7,34.95,56.49,8
-5.69,67.12,-24.78,52.67,-34.85,45.63,-29.31,50.7,35.36,56.8,8
-5.69,67.12,-24.78,52.67,-35.04,45.56,-29.31,50.7,36.23,56.43,8
-5.69,67.12,-24.78,52.67,-35.04,45.56,-30.59,49.58,36.7,56.18,8
-8.77,67.21,-24.78,52.67,-35.04,45.56,-30.59,49.58,37.01,56.17,8
-8.77,67.21,-24.71,52.1,-35.04,45.56,-30.59,49.58,35.95,56.21,8
-8.77,67.21,-24.71,52.1,-35.39,44.8,-30.59,49.58,35.54,56.05,8
-8.77,67.21,-24.71,52.1,-35.39,44.8,-29.68,50.43,35.63,56.29,8
-7.45,66.84,-24.71,52.1,-35.39,44.8,-29.68,50.43,35.69,56.62,8
-7.45,66.84,-23.64,53.64,-35.39,44.8,-29.68,50.43,35.51,57.07,8
-7.45,66.84,-23.64,53.64,-34.31,46.62,-29.68,50.43,36.04,57.14,8
-7.45,66.84,-23.64,53.64,-34.31,46.62,-29.24,50.81,35.66,57.59,8
-7.08,67.58,-23.64,53.64,-34.31,46.62,-29.24,50.81,35.89,57.59,8
-7.08,67.58,-21.53,56.09,-34.31,46.62,-29.24,50.81,36.1,57.47,8
-7.08,67.58,-21.53,56.09,-34.74,46.05,-29.24,50.81,35.6,57.89,8
-7.08,67.58,-21.53,56.09,-34.74,46.05,-28.84,51.42,35.54,57.94,8
-6.44,67.94,-21.53,56.09,-34.74,46.05,-28.84,51.42,35.81,58.32,8
-6.44,67.94,-21.55,55.12,-34.74,46.05,-28.84,51.42,36.12,59.01,8
-6.44,67.94,-21.55,55.12,-32.82,48.39,-28.84,51.42,36.6,59.77,8
-6.44,67.94,-21.55,55.12,-32.82,48.39,-25.53,54.75,36.67,59.83,8
-6.06,67.89,-21.55,55.12,-32.82,48.39,-25.53,54.75,36.24,60.16,8
-6.06,67.89,-21.92,55.29,-32.82,48.39,-25.53,54.75,37.55,59.73,8
-6.06,67.89,-21.92,55.29,-28.45,53.13,-25.53,54.75,36.54,59.21,8
-6.06,67.89,-21.92,55.29,-28.45,53.13,-26.22,54.03,35.81,59.2,8
-5.36,69.74,-21.92,55.29,-28.45,53.13,-26.22,54.03,35.46,58.55,8
-5.36,69.74,-31.37,40.87,-28.45,53.13,-26.22,54.03,28.52,52.63,8
-5.36,69.74,-31.37,40.87,-34.74,37.74,-26.22,54.03,26.41,46.19,8
-5.36,69.74,-31.37,40.87,-34.74,37.74,-39.75,36.04,24.87,42.02,8
-21.13,52.6,-31.37,40.87,-34.74,37.74,-39.75,36.04,23.8,42.2,8
-21.13,52.6,-32.75,36.26,-34.74,37.74,-39.75,36.04,23.12,42.33,8
-21.13,52.6,-32.75,36.26,-27.87,41.7,-39.75,36.04,22.59,42.21,8
-21.13,52.6,-32.75,36.26,-27.87,41.7,-39.14,36.91,22.59,42.58,8
-20.27,52.68,-32.75,36.26,-27.87,41.7,-39.14,36.91,23.43,43.86,8
-20.27,52.68,-30.7,41.16,-27.87,41.7,-39.14,36.91,23.19,44.6,8
-20.27,52.68,-30.7,41.16,-32.45,43.68,-39.14,36.91,24.25,45.91,8
-20.27,52.68,-30.7,41.16,-32.45,43.68,-37.93,38.23,25.31,46.81,8
-17.41,54.86,-30.7,41.16,-32.45,43.68,-37.93,38.23,24.27,46.86,8
-17.41,54.86,-28.86,41.02,-32.45,43.68,-37.93,38.23,24.46,48.16,8
-17.41,54.86,-28.86,41.02,-29.32,45.65,-37.93,38.23,24.66,45.16,8
-17.41,54.86,-28.86,41.02,-29.32,45.65,-35.15,41.62,25.07,47.89,8
-16.54,57.21,-28.86,41.02,-29.32,45.65,-35.15,41.62,25.3,47.94,8
-16.54,57.21,-29.83,42.55,-29.32,45.65,-35.15,41.62,25.27,47.97,8
-16.54,57.21,-29.83,42.55,-30.54,43.75,-35.15,41.62,24.37,47.58,8
-16.54,57.21,-29.83,42.55,-30.54,43.75,-36.33,40.78,24.93,47.81,8
-17.24,56.67,-29.83,42.55,-30.54,43.75,-36.33,40.78,24.73,47.51,8
-17.24,56.67,-28.14,42.78,-30.54,43.75,-36.33,40.78,24.02,47.15,8
-17.24,56.67,-28.14,42.78,-32.35,42.15,-36.33,40.78,24.22,47.55,8
-17.24,56.67,-28.14,42.78,-32.35,42.15,-35.82,41.16,24.74,47.96,8
-14.63,58.21,-28.14,42.78,-32.35,42.15,-35.82,41.16,24.52,48.0,8
-14.63,58.21,-28.22,44.26,-32.35,42.15,-35.82,41.16,24.66,48.36,8
-14.63,58.21,-28.22,44.26,-32.05,42.75,-35.82,41.16,24.51,48.1,8
-14.63,58.21,-28.22,44.26,-32.05,42.75,-34.32,42.13,24.34,47.76,8
-16.19,57.28,-28.22,44.26,-32.05,42.75,-34.32,42.13,24.54,47.76,8
-16.19,57.28,-29.51,42.64,-32.05,42.75,-34.32,42.13,24.51,47.74,8
-16.19,57.28,-29.51,42.64,-31.61,42.89,-34.32,42.13,24.1,47.5,8
-16.19,57.28,-29.51,42.64,-31.61,42.89,-36.25,40.5,24.43,47.54,8
-16.97,56.78,-29.51,42.64,-31.61,42.89,-36.25,40.5,24.22,47.44,8
-16.97,56.78,-28.88,43.05,-31.61,42.89,-36.25,40.5,23.96,47.34,8
-16.97,56.78,-28.88,43.05,-31.84,42.67,-36.25,40.5,23.76,47.3,8
-16.97,56.78,-28.88,43.05,-31.84,42.67,-35.94,40.6,23.65,47.16,8
-16.54,56.51,-28.88,43.05,-31.84,42.67,-35.94,40.6,23.51,47.07,8
-16.54,56.51,-29.76,42.07,-31.84,42.67,-35.94,40.6,23.44,46.99,8
-16.54,56.51,-29.76,42.07,-32.45,42.06,-35.94,40.6,23.46,46.96,8
-16.54,56.51,-29.76,42.07,-32.45,42.06,-36.87,39.4,23.33,46.83,8
-17.13,56.59,-29.76,42.07,-32.45,42.06,-36.87,39.4,23.4,46.71,8
-17.13,56.59,-29.38,42.04,-32.45,42.06,-36.87,39.4,23.41,46.76,8
-17.13,56.59,-29.38,42.04,-33.4,41.09,-36.87,39.4,23.38,46.66,8
-17.13,56.59,-29.38,42.04,-33.4,41.09,-36.98,39.79,23.55,46.63,8
-16.41,56.68,-29.38,42.04,-33.4,41.09,-36.98,39.79,23.0,46.45,8
-16.41,56.68,-30.88,41.16,-33.4,41.09,-36.98,39.79,23.5,46.53,8
-16.41,56.68,-30.88,41.16,-32.44,41.41,-36.98,39.79,23.25,46.37,8
-16.41,56.68,-30.88,41.16,-32.44,41.41,-37.33,39.2,23.14,46.26,8
-18.13,55.51,-30.88,41.16,-32.44,41.41,-37.33,39.2,23.24,46.48,8
-18.13,55.51,-28.86,42.83,-32.44,41.41,-37.33,39.2,22.64,46.43,8
-18.13,55.51,-28.86,42.83,-32.73,42.61,-37.33,39.2,22.91,47.65,8
-18.13,55.51,-28.86,42.83,-32.73,42.61,-34.97,42.18,24.15,49.27,8
-12.73,59.77,-28.86,42.83,-32.73,42.61,-34.97,42.18,23.69,49.65,8
-12.73,59.77,-27.18,44.79,-32.73,42.61,-34.97,42.18,23.21,48.75,8
-12.73,59.77,-27.18,44.79,-32.44,42.05,-34.97,42.18,23.34,48.27,8
-12.73,59.77,-27.18,44.79,-32.44,42.05,-36.22,39.58,22.27,46.31,8
-17.13,55.91,-27.18,44.79,-32.44,42.05,-36.22,39.58,22.07,46.13,8
-17.13,55.91,-30.82,40.7,-32.44,42.05,-36.22,39.58,21.9,46.07,8
-17.13,55.91,-30.82,40.7,-31.69,41.85,-36.22,39.58,21.53,46.03,8
-17.13,55.91,-30.82,40.7,-31.69,41.85,-37.31,38.52,21.7,45.92,8
-18.87,54.59,-30.82,40.7,-31.69,41.85,-37.31,38.52,21.29,45.43,8
-18.87,54.59,-29.96,40.65,-31.69,41.85,-37.31,38.52,20.69,45.21,8
-18.87,54.59,-29.96,40.65,-34.28,39.94,-37.31,38.52,20.78,44.97,8
-18.87,54.59,-29.96,40.65,-34.28,39.94,-39.33,37.66,21.34,45.03,8
-19.41,54.12,-29.96,40.65,-34.28,39.94,-39.33,37.66,21.01,44.64,8
-19.41,54.12,-30.11,40.74,-34.28,39.94,-39.33,37.66,20.67,44.39,8
-19.41,54.12,-30.11,40.74,-34.12,37.96,-39.33,37.66,20.79,44.29,8
-19.41,54.12,-30.11,40.74,-34.12,37.96,-37.91,37.91,20.6,44.17,8
-19.29,53.59,-30.11,40.74,-34.12,37.96,-37.91,37.91,20.63,44.03,8
-19.29,53.59,-33.07,38.82,-34.12,37.96,-37.91,37.91,20.8,43.95,8
-19.29,53.59,-33.07,38.82,-32.81,39.69,-37.91,37.91,20.72,44.01,8
-19.29,53.59,-33.07,38.82,-32.81,39.69,-39.01,37.32,21.21,44.06,8
-17.42,56.03,-33.07,38.82,-32.81,39.69,-39.01,37.32,21.6,44.85,8
-17.42,56.03,-32.87,39.15,-32.81,39.69,-39.01,37.32,21.36,44.88,8
-17.42,56.03,-32.87,39.15,-32.81,40.98,-39.01,37.32,21.34,45.14,8
-17.42,56.03,-32.87,39.15,-32.81,40.98,-38.98,38.24,21.62,45.23,8
-18.19,55.45,-32.87,39.15,-32.81,40.98,-38.98,38.24,21.83,46.25,8
-18.19,55.45,-29.59,42.5,-32.81,40.98,-38.98,38.24,21.55,46.32,8
-18.19,55.45,-29.59,42.5,-33.54,41.19,-38.98,38.24,21.85,46.43,8
-18.19,55.45,-29.59,42.5,-33.54,41.19,-38.7,38.81,21.95,46.54,8
-16.68,56.23,-29.59,42.5,-33.54,41.19,-38.7,38.81,21.7,46.37,8
-16.68,56.23,-30.24,42.09,-33.54,41.19,-38.7,38.81,21.62,46.27,8
-16.68,56.23,-30.24,42.09,-33.42,40.17,-38.7,38.81,21.37,46.08,8
-16.68,56.23,-30.24,42.09,-33.42,40.17,-36.89,39.9,21.23,46.09,8
-18.29,55.17,-30.24,42.09,-33.42,40.17,-36.89,39.9,21.48,46.16,8
-18.29,55.17,-29.98,41.71,-33.42,40.17,-36.89,39.9,21.16,46.13,8
-18.29,55.17,-29.98,41.71,-32.84,41.53,-36.89,39.9,21.63,46.78,8
-18.29,55.17,-29.98,41.71,-32.84,41.53,-38.77,38.83,21.72,46.58,8
-16.55,56.13,-29.98,41.71,-32.84,41.53,-38.77,38.83,21.59,46.31,8
-16.55,56.13,-30.02,42.0,-32.84,41.53,-38.77,38.83,21.69,46.24,8
-16.55,56.13,-30.02,42.0,-34.43,38.95,-38.77,38.83,21.52,45.93,8
-16.55,56.13,-30.02,42.0,-34.43,38.95,-36.73,39.61,20.94,45.62,8
-17.35,55.67,-30.02,42.0,-34.43,38.95,-36.73,39.61,21.34,45.73,8
-17.35,55.67,-32.48,39.28,-34.43,38.95,-36.73,39.61,21.13,45.66,8
-17.35,55.67,-32.48,39.28,-34.24,38.78,-36.73,39.61,20.71,45.24,8
-17.35,55.67,-32.48,39.28,-34.24,38.78,-40.18,36.15,20.21,43.64,8
-25.73,47.62,-32.48,39.28,-34.24,38.78,-40.18,36.15,19.38,41.14,8
-25.73,47.62,-37.28,31.49,-34.24,38.78,-40.18,36.15,17.91,36.47,8
-25.73,47.62,-37.28,31.49,-33.2,33.85,-40.18,36.15,17.7,36.6,8
-25.73,47.62,-37.28,31.49,-33.2,33.85,-45.81,29.16,17.68,36.62,8
-26.26,47.23,-37.28,31.49,-33.2,33.85,-45.81,29.16,17.25,36.34,8
-26.26,47.23,-37.2,30.95,-33.2,33.85,-45.81,29.16,17.03,36.29,8
-26.26,47.23,-37.2,30.95,-34.11,32.3,-45.81,29.16,16.64,35.49,8
-26.26,47.23,-37.2,30.95,-34.11,32.3,-44.43,30.18,16.68,35.68,8
-25.07,48.21,-37.2,30.95,-34.11,32.3,-44.43,30.18,17.2,36.84,8
-25.07,48.21,-35.96,32.88,-34.11,32.3,-44.43,30.18,17.12,36.84,8
-25.07,48.21,-35.96,32.88,-34.27,34.14,-44.43,30.18,17.08,36.82,8
-25.07,48.21,-35.96,32.88,-34.27,34.14,-40.78,33.58,17.47,39.6,8
-21.74,52.45,-35.96,32.88,-34.27,34.14,-40.78,33.58,18.21,41.47,8
-21.74,52.45,-34.69,36.53,-34.27,34.14,-40.78,33.58,18.85,41.61,8
-21.74,52.45,-34.69,36.53,-32.63,39.21,-40.78,33.58,18.93,41.88,8
-21.74,52.45,-34.69,36.53,-32.63,39.21,-40.59,35.22,18.63,42.51,8
-21.29,52.44,-34.69,36.53,-32.63,39.21,-40.59,35.22,18.61,42.46,8
-21.29,52.44,-24.75,39.58,-32.63,39.21,-40.59,35.22,19.15,43.08,8
-21.29,52.44,-24.75,39.58,-33.98,37.46,-40.59,35.22,19.12,43.43,8
-21.29,52.44,-24.75,39.58,-33.98,37.46,-39.05,36.97,18.92,43.43,8
-19.59,53.41,-24.75,39.58,-33.98,37.46,-39.05,36.97,19.24,43.32,8
-19.59,53.41,-33.59,38.48,-33.98,37.46,-39.05,36.97,19.63,43.43,8
-19.59,53.41,-33.59,38.48,-33.2,39.83,-39.05,36.97,19.78,43.38,8
-19.59,53.41,-33.59,38.48,-33.2,39.83,-40.59,36.43,20.23,43.67,8
-20.88,52.96,-33.59,38.48,-33.2,39.83,-40.59,36.43,19.31,43.1,8
-20.88,52.96,-31.67,39.25,-33.2,39.83,-40.59,36.43,19.67,43.25,8
-20.88,52.96,-31.67,39.25,-34.34,37.91,-40.59,36.43,19.69,43.53,8
-20.88,52.96,-31.67,39.25,-34.34,37.91,-39.87,37.17,19.89,43.43,8
-19.46,54.27,-31.67,39.25,-34.34,37.91,-39.87,37.17,20.1,43.71,8
-19.46,54.27,-33.01,38.89,-34.34,37.91,-39.87,37.17,19.89,43.47,8
-19.46,54.27,-33.01,38.89,-34.27,38.97,-39.87,37.17,20.01,43.81,8
-19.46,54.27,-33.01,38.89,-34.27,38.97,-38.68,38.76,20.35,44.45,8
-15.94,57.79,-33.01,38.89,-34.27,38.97,-38.68,38.76,22.24,47.45,8
-15.94,57.79,-30.12,42.24,-34.27,38.97,-38.68,38.76,21.91,47.26,8
-15.94,57.79,-30.12,42.24,-34.63,39.95,-38.68,38.76,21.34,46.18,8
-15.94,57.79,-30.12,42.24,-34.63,39.95,-38.13,39.25,21.27,46.18,8
-16.71,57.13,-30.12,42.24,-34.63,39.95,-38.13,39.25,21.21,46.16,8
-16.71,57.13,-28.95,43.77,-34.63,39.95,-38.13,39.25,21.34,46.42,8
-16.71,57.13,-28.95,43.77,-34.75,40.85,-38.13,39.25,21.58,46.58,8
-16.71,57.13,-28.95,43.77,-34.75,40.85,-35.54,42.55,23.41,49.25,8
-13.75,59.52,-28.95,43.77,-34.75,40.85,-35.54,42.55,23.47,49.21,8
-13.75,59.52,-29.21,44.03,-34.75,40.85,-35.54,42.55,23.52,49.87,8
-13.75,59.52,-29.21,44.03,-33.16,42.38,-35.54,42.55,22.35,48.7,8
-13.75,59.52,-29.21,44.03,-33.16,42.38,-30.73,47.86,23.88,52.23,8
-7.87,61.98,-29.21,44.03,-33.16,42.38,-30.73,47.86,25.5,57.84,8
-7.87,61.98,-13.01,60.76,-33.16,42.38,-30.73,47.86,28.09,62.26,8
-7.87,61.98,-13.01,60.76,-26.9,54.15,-30.73,47.86,27.43,63.15,8
-7.87,61.98,-13.01,60.76,-26.9,54.15,-20.93,56.82,26.89,63.5,8
0.41,65.46,-13.01,60.76,-26.9,54.15,-20.93,56.82,27.31,64.45,8
0.41,65.46,-16.83,57.52,-26.9,54.15,-20.93,56.82,27.7,64.29,8
0.41,65.46,-16.83,57.52,-26.47,56.24,-20.93,56.82,28.28,65.11,8
0.41,65.46,-16.83,57.52,-26.47,56.24,-20.77,55.86,28.07,65.23,8
0.19,66.67,-16.83,57.52,-26.47,56.24,-20.77,55.86,28.82,65.02,8
0.19,66.67,-15.11,55.84,-26.47,56.24,-20.77,55.86,28.75,64.99,8
0.19,66.67,-15.11,55.84,-23.06,57.09,-20.77,55.86,27.99,64.54,8
0.19,66.67,-15.11,55.84,-23.06,57.09,-21.54,55.69,28.01,64.78,8
0.09,64.31,-15.11,55.84,-23.06,57.09,-21.54,55.69,28.19,64.79,8
0.09,64.31,-12.6,58.29,-23.06,57.09,-21.54,55.69,27.86,64.75,8
0.09,64.31,-12.6,58.29,-24.04,56.53,-21.54,55.69,27.53,64.53,8
0.09,64.31,-12.6,58.29,-24.04,56.53,-22.02,55.13,27.78,64.56,8
0.72,64.26,-12.6,58.29,-24.04,56.53,-22.02,55.13,27.67,64.59,8
0.72,64.26,-12.5,60.22,-24.04,56.53,-22.02,55.13,28.22,64.71,8
0.72,64.26,-12.5,60.22,-22.29,58.36,-22.02,55.13,29.36,65.58,8
0.72,64.26,-12.5,60.22,-22.29,58.36,-20.02,56.15,29.14,65.73,8
1.51,64.43,-12.5,60.22,-22.29,58.36,-20.02,56.15,28.21,65.53,8
1.51,64.43,-13.68,57.71,-22.29,58.36,-20.02,56.15,28.83,65.57,8
1.51,64.43,-13.68,57.71,-22.09,58.14,-20.02,56.15,28.13,65.48,8
1.51,64.43,-13.68,57.71,-22.09,58.14,-19.96,56.62,28.02,65.3,8
0.98,63.76,-13.68,57.71,-22.09,58.14,-19.96,56.62,28.48,65.5,8
0.98,63.76,-13.56,57.15,-22.09,58.14,-19.96,56.62,27.89,65.39,8
0.98,63.76,-13.56,57.15,-22.4,58.1,-19.96,56.62,27.83,65.39,8
0.98,63.76,-13.56,57.15,-22.4,58.1,-20.32,55.86,27.57,65.16,8
0.2,63.96,-13.56,57.15,-22.4,58.1,-20.32,55.86,27.41,65.08,8
0.2,63.96,-13.4,58.63,-22.4,58.1,-20.32,55.86,27.58,65.02,8
0.2,63.96,-13.4,58.63,-23.4,56.94,-20.32,55.86,28.1,65.02,8
0.2,63.96,-13.4,58.63,-23.4,56.94,-20.69,55.29,28.21,64.9,8
-0.02,64.32,-13.4,58.63,-23.4,56.94,-20.69,55.29,28.28,64.85,8
-0.02,64.32,-14.12,57.93,-23.4,56.94,-20.69,55.29,28.17,64.79,8
-0.02,64.32,-14.12,57.93,-23.21,57.28,-20.69,55.29,28.36,64.76,8
-0.02,64.32,-14.12,57.93,-23.21,57.28,-21.18,54.93,28.34,64.76,8
-0.51,64.28,-14.12,57.93,-23.21,57.28,-21.18,54.93,28.24,64.73,8
-0.51,64.28,-13.61,58.29,-23.21,57.28,-21.18,54.93,28.27,64.62,8
-0.51,64.28,-13.61,58.29,-23.51,56.84,-21.18,54.93,28.26,64.59,8
-0.51,64.28,-13.61,58.29,-23.51,56.84,-20.83,55.35,28.12,64.55,8
-0.42,64.37,-13.61,58.29,-23.51,56.84,-20.83,55.35,28.23,64.56,8
-0.42,64.37,-14.02,58.22,-23.51,56.84,-20.83,55.35,28.37,64.5,8
-0.42,64.37,-14.02,58.22,-23.45,57.3,-20.83,55.35,27.93,64.39,8
-0.42,64.37,-14.02,58.22,-23.45,57.3,-22.29,53.86,28.13,64.45,8
-0.06,64.69,-14.02,58.22,-23.45,57.3,-22.29,53.86,27.64,64.3,8
-0.06,64.69,-14.75,57.26,-23.45,57.3,-22.29,53.86,28.21,64.35,8
-0.06,64.69,-14.75,57.26,-23.35,56.73,-22.29,53.86,28.12,64.31,8
-0.06,64.69,-14.75,57.26,-23.35,56.73,-20.19,55.68,27.06,64.23,8
-0.87,63.41,-14.75,57.26,-23.35,56.73,-20.19,55.68,26.8,64.15,8
-0.87,63.41,-15.47,55.79,-23.35,56.73,-20.19,55.68,26.9,64.15,8
-0.87,63.41,-15.47,55.79,-25.18,55.46,-20.19,55.68,26.33,63.92,8
-0.87,63.41,-15.47,55.79,-25.18,55.46,-20.92,55.4,27.66,64.51,8
-1.21,65.44,-15.47,55.79,-25.18,55.46,-20.92,55.4,28.19,64.49,8
-1.21,65.44,-13.28,59.65,-25.18,55.46,-20.92,55.4,30.0,64.82,8
-1.21,65.44,-13.28,59.65,-23.68,56.69,-20.92,55.4,30.09,65.32,8
-1.21,65.44,-13.28,59.65,-23.68,56.69,-21.96,55.37,29.7,64.58,8
0.35,65.81,-13.28,59.65,-23.68,56.69,-21.96,55.37,27.88,63.84,8
0.35,65.81,-11.18,58.17,-23.68,56.69,-21.96,55.37,26.66,63.65,8
0.35,65.81,-11.18,58.17,-23.61,57.59,-21.96,55.37,30.61,66.3,8
0.35,65.81,-11.18,58.17,-23.61,57.59,-19.37,57.76,31.68,66.88,8
0.24,62.99,-11.18,58.17,-23.61,57.59,-19.37,57.76,29.46,66.51,8
0.24,62.99,-13.43,60.1,-23.61,57.59,-19.37,57.76,28.99,66.28,8
0.24,62.99,-13.43,60.1,-23.34,58.1,-19.37,57.76,30.61,67.12,8
0.24,62.99,-13.43,60.1,-23.34,58.1,-17.68,58.47,30.15,67.7,8
3.61,64.85,-13.43,60.1,-23.34,58.1,-17.68,58.47,29.24,68.2,8
3.61,64.85,-12.15,61.13,-23.34,58.1,-17.68,58.47,28.58,68.95,8
3.61,64.85,-12.15,61.13,-21.66,59.76,-17.68,58.47,29.29,68.91,8
3.61,64.85,-12.15,61.13,-21.66,59.76,-18.87,57.52,28.69,68.03,8
3.56,63.24,-12.15,61.13,-21.66,59.76,-18.87,57.52,28.91,67.14,8
3.56,63.24,-17.5,57.16,-21.66,59.76,-18.87,57.52,31.11,65.45,8
3.56,63.24,-17.5,57.16,-24.78,56.07,-18.87,57.52,31.68,65.13,8
3.56,63.24,-17.5,57.16,-24.78,56.07,-24.13,54.48,32.13,65.6,8
3.12,68.81,-17.5,57.16,-24.78,56.07,-24.13,54.48,35.1,66.22,8
3.12,68.81,-7.98,60.61,-24.78,56.07,-24.13,54.48,37.34,68.24,8
3.12,68.81,-7.98,60.61,-21.01,59.43,-24.13,54.48,38.23,70.17,8
3.12,68.81,-7.98,60.61,-21.01,59.43,-13.92,64.52,37.64,70.96,8
4.07,68.0,-7.98,60.61,-21.01,59.43,-13.92,64.52,33.91,70.71,8
4.07,68.0,-4.35,68.16,-21.01,59.43,-13.92,64.52,43.45,71.36,8
4.07,68.0,-4.35,68.16,-22.35,59.06,-13.92,64.52,42.41,70.95,8
4.07,68.0,-4.35,68.16,-22.35,59.06,-14.22,64.45,39.77,69.26,8
1.06,64.54,-4.35,68.16,-22.35,59.06,-14.22,64.45,38.49,68.42,8
1.06,64.54,-18.0,56.95,-22.35,59.06,-14.22,64.45,39.27,67.07,8
1.06,64.54,-18.0,56.95,-29.92,51.35,-14.22,64.45,38.55,65.38,8
1.06,64.54,-18.0,56.95,-29.92,51.35,-22.75,56.75,37.87,64.29,8
-1.84,68.47,-18.0,56.95,-29.92,51.35,-22.75,56.75,37.45,64.37,8
-1.84,68.47,-13.6,61.83,-29.92,51.35,-22.75,56.75,37.87,64.8,8
-1.84,68.47,-13.6,61.83,-26.63,54.25,-22.75,56.75,37.14,65.27,8
-1.84,68.47,-13.6,61.83,-26.63,54.25,-16.9,62.82,37.85,65.43,8
0.0,65.38,-13.6,61.83,-26.63,54.25,-16.9,62.82,37.67,65.18,8
0.0,65.38,-15.32,61.55,-26.63,54.25,-16.9,62.82,37.34,64.81,8
0.0,65.38,-15.32,61.55,-27.76,53.28,-16.9,62.82,37.27,64.42,8
0.0,65.38,-15.32,61.55,-27.76,53.28,-22.56,55.79,36.18,63.78,8
-1.73,68.24,-15.32,61.55,-27.76,53.28,-22.56,55.79,36.23,63.73,8
-1.73,68.24,-17.65,57.45,-27.76,53.28,-22.56,55.79,35.89,63.36,8
-1.73,68.24,-17.65,57.45,-27.22,53.75,-22.56,55.79,35.93,63.26,8
-1.73,68.24,-17.65,57.45,-27.22,53.75,-22.31,56.46,36.2,63.0,8
-1.88,67.17,-17.65,57.45,-27.22,53.75,-22.31,56.46,35.94,62.89,8
-1.88,67.17,-16.68,58.78,-27.22,53.75,-22.31,56.46,35.49,62.78,8
-1.88,67.17,-16.68,58.78,-27.99,53.01,-22.31,56.46,35.1,62.35,8
-1.88,67.17,-16.68,58.78,-27.99,53.01,-25.14,53.65,34.96,62.12,8
-3.8,66.47,-16.68,58.78,-27.99,53.01,-25.14,53.65,35.92,61.81,8
-3.8,66.47,-19.21,57.07,-27.99,53.01,-25.14,53.65,36.17,61.4,8
-3.8,66.47,-19.21,57.07,-28.04,53.07,-25.14,53.65,36.21,62.26,8
-3.8,66.47,-19.21,57.07,-28.04,53.07,-23.01,55.9,36.0,62.51,8
